category,initial_price,final_price,drop_pct,proc_type
электроэнергия,24880176.33,24167768.66,2.86,44-FZ
электроэнергия,32551814.73,32173097.42,1.16,44-FZ
электроэнергия,1170018.78,1126617.42,3.71,44-FZ
электроэнергия,1415055.59,1368889.13,3.26,44-FZ
электроэнергия,34128866.69,33803081.07,0.95,223-FZ
электроэнергия,27669548.4,26291399.25,4.98,44-FZ
электроэнергия,21542960.57,20836981.23,3.28,44-FZ
электроэнергия,27522291.71,26944425.29,2.1,223-FZ
электроэнергия,17654275.89,17291887.32,2.05,223-FZ
электроэнергия,21882589.02,21348535.38,2.44,223-FZ
электроэнергия,11433581.72,11111858.0,2.81,44-FZ
электроэнергия,49547842.95,47099604.15,4.94,44-FZ
электроэнергия,3922922.62,3793535.98,3.3,44-FZ
электроэнергия,21983938.55,21518446.66,2.12,44-FZ
электроэнергия,49904631.57,48028015.51,3.76,44-FZ
электроэнергия,30345579.88,29863151.39,1.59,44-FZ
электроэнергия,3911255.74,3788585.17,3.14,44-FZ
электроэнергия,24796969.67,24236419.73,2.26,44-FZ
электроэнергия,22232737.7,22031995.46,0.9,44-FZ
электроэнергия,47077206.69,46203524.48,1.86,223-FZ
электроэнергия,26389524.97,26101246.98,1.09,44-FZ
электроэнергия,16011061.56,15823441.37,1.17,223-FZ
электроэнергия,45031226.34,44335638.37,1.54,223-FZ
электроэнергия,14061213.89,13800377.34,1.86,223-FZ
электроэнергия,15316466.13,14821397.94,3.23,44-FZ
электроэнергия,6225127.69,6072796.99,2.45,44-FZ
электроэнергия,48897694.07,48653205.6,0.5,44-FZ
электроэнергия,32530413.51,32155842.18,1.15,223-FZ
электроэнергия,41832627.79,41063734.43,1.84,223-FZ
электроэнергия,13970569.8,13900716.95,0.5,223-FZ
электроэнергия,3080030.07,2910850.32,5.49,44-FZ
электроэнергия,24818339.18,24223131.39,2.4,223-FZ
электроэнергия,11299977.73,11164064.64,1.2,44-FZ
электроэнергия,9302897.16,9146270.34,1.68,223-FZ
электроэнергия,1662174.36,1624069.5,2.29,223-FZ
электроэнергия,46867472.07,45337165.27,3.27,223-FZ
электроэнергия,46142664.27,45831307.77,0.67,223-FZ
электроэнергия,40531159.97,40328504.17,0.5,223-FZ
электроэнергия,36316735.49,36076825.47,0.66,223-FZ
электроэнергия,43300540.36,42346382.74,2.2,223-FZ
электроэнергия,40389095.12,40187149.65,0.5,44-FZ
электроэнергия,47628432.32,46428065.51,2.52,223-FZ
электроэнергия,21249367.55,20973034.75,1.3,223-FZ
электроэнергия,8211188.59,8170132.65,0.5,223-FZ
электроэнергия,6680448.37,6330007.59,5.25,44-FZ
электроэнергия,14106936.52,13842661.09,1.87,44-FZ
электроэнергия,38589826.3,38114508.86,1.23,44-FZ
электроэнергия,16942864.42,16858150.1,0.5,223-FZ
электроэнергия,13510492.74,13154865.76,2.63,223-FZ
электроэнергия,39143071.75,38263689.97,2.25,223-FZ
электроэнергия,15414068.28,15336997.94,0.5,44-FZ
электроэнергия,41816389.83,40821931.62,2.38,223-FZ
электроэнергия,22051473.04,21834784.07,0.98,44-FZ
электроэнергия,1946487.76,1930124.57,0.84,223-FZ
электроэнергия,20489683.32,19635581.9,4.17,44-FZ
электроэнергия,13894638.99,13709638.66,1.33,44-FZ
электроэнергия,22077931.86,21744047.74,1.51,44-FZ
электроэнергия,38322243.8,37819961.64,1.31,223-FZ
электроэнергия,11448204.06,10809068.61,5.58,44-FZ
электроэнергия,7430399.09,7242449.66,2.53,44-FZ
электроэнергия,32764581.38,32091095.53,2.06,44-FZ
электроэнергия,34253625.06,32969461.55,3.75,44-FZ
электроэнергия,27715045.56,27498535.19,0.78,44-FZ
электроэнергия,3134562.1,3051249.39,2.66,44-FZ
электроэнергия,904296.88,894868.16,1.04,223-FZ
электроэнергия,27068023.59,26400244.84,2.47,223-FZ
электроэнергия,3966209.22,3831129.68,3.41,44-FZ
электроэнергия,5747809.91,5579052.9,2.94,223-FZ
электроэнергия,41473978.86,40630458.97,2.03,223-FZ
электроэнергия,3662519.39,3623053.87,1.08,223-FZ
электроэнергия,16394373.03,15905524.5,2.98,44-FZ
электроэнергия,16815790.67,16731711.72,0.5,223-FZ
электроэнергия,47129729.58,45919459.83,2.57,223-FZ
электроэнергия,31133626.8,30554309.64,1.86,223-FZ
электроэнергия,45602445.71,44321636.85,2.81,44-FZ
электроэнергия,5400981.98,5216514.33,3.42,44-FZ
электроэнергия,47002997.81,45770391.53,2.62,223-FZ
топливо,16622999.05,15957217.61,4.01,223-FZ
топливо,15264106.13,14866216.21,2.61,223-FZ
топливо,19105828.02,17572550.04,8.03,44-FZ
топливо,10802399.31,10657474.13,1.34,223-FZ
топливо,16959521.84,16503659.69,2.69,44-FZ
топливо,13200995.29,12913629.83,2.18,223-FZ
топливо,6372940.15,6154964.3,3.42,223-FZ
топливо,6607255.84,6180252.86,6.46,44-FZ
топливо,4656269.51,4595078.71,1.31,223-FZ
топливо,8927899.35,8131470.42,8.92,44-FZ
топливо,7269529.14,7138203.6,1.81,223-FZ
топливо,13083932.05,12651413.57,3.31,223-FZ
топливо,9006912.03,8850718.78,1.73,44-FZ
топливо,18518053.11,17737766.97,4.21,44-FZ
топливо,15540143.02,15318518.05,1.43,44-FZ
топливо,12130636.0,11601336.06,4.36,44-FZ
топливо,6864357.46,6599507.59,3.86,223-FZ
топливо,11541434.43,11044339.47,4.31,44-FZ
топливо,18002455.74,17390045.39,3.4,44-FZ
топливо,8401580.77,8086341.04,3.75,44-FZ
топливо,14869937.15,14506114.06,2.45,223-FZ
топливо,527432.7,511277.66,3.06,223-FZ
топливо,19799173.0,18737079.51,5.36,44-FZ
топливо,18089994.83,17384045.02,3.9,223-FZ
топливо,2592687.1,2528923.99,2.46,223-FZ
топливо,2424641.39,2380596.33,1.82,223-FZ
топливо,11849986.14,11790736.21,0.5,223-FZ
топливо,1521363.23,1513756.41,0.5,44-FZ
топливо,19000885.16,18320922.49,3.58,223-FZ
топливо,5821358.28,5719597.89,1.75,223-FZ
топливо,14017268.16,13729429.51,2.05,223-FZ
топливо,3087515.15,3062522.23,0.81,44-FZ
топливо,11891388.07,11699276.4,1.62,44-FZ
топливо,6442715.67,6167051.03,4.28,223-FZ
топливо,10197910.47,10146920.91,0.5,44-FZ
топливо,4683657.72,4614808.22,1.47,44-FZ
топливо,6855288.36,6821011.92,0.5,223-FZ
топливо,5740881.15,5647377.93,1.63,223-FZ
топливо,6405637.11,6204602.76,3.14,223-FZ
топливо,8639226.16,8207149.41,5.0,44-FZ
топливо,11523999.57,11310062.14,1.86,223-FZ
топливо,3353571.12,3273931.95,2.37,223-FZ
топливо,5513277.58,5485711.19,0.5,223-FZ
топливо,18787137.33,18202323.35,3.11,223-FZ
топливо,19776671.21,19322700.31,2.3,223-FZ
топливо,2863012.35,2848697.28,0.5,223-FZ
топливо,11065660.69,10819079.27,2.23,44-FZ
топливо,19199141.23,18594974.18,3.15,44-FZ
топливо,182968.88,175235.74,4.23,44-FZ
топливо,5672658.57,5468274.3,3.6,44-FZ
топливо,14655183.9,14581907.98,0.5,223-FZ
топливо,18364004.1,18003422.75,1.96,223-FZ
топливо,8915881.01,8686143.7,2.58,44-FZ
топливо,19861891.15,19123798.34,3.72,44-FZ
топливо,19370369.51,18581259.3,4.07,44-FZ
топливо,14560863.72,14458017.0,0.71,44-FZ
топливо,3176707.46,3112734.31,2.01,223-FZ
топливо,14150855.54,13484074.6,4.71,44-FZ
топливо,17850836.56,17361647.92,2.74,223-FZ
топливо,3848453.61,3734780.18,2.95,223-FZ
топливо,18986191.77,18537688.86,2.36,44-FZ
топливо,17448690.7,17163143.65,1.64,223-FZ
топливо,13483285.24,13063675.97,3.11,44-FZ
топливо,14684535.67,14080606.09,4.11,44-FZ
топливо,2679248.97,2614939.36,2.4,223-FZ
топливо,113794.32,109977.47,3.35,44-FZ
топливо,9839288.48,9682773.6,1.59,44-FZ
топливо,8392279.0,8226478.57,1.98,44-FZ
топливо,12286895.53,12080098.84,1.68,223-FZ
топливо,9710449.61,9511481.4,2.05,223-FZ
топливо,17563898.52,16692648.46,4.96,44-FZ
топливо,9829928.42,9780778.77,0.5,223-FZ
топливо,11976950.04,11816771.06,1.34,223-FZ
топливо,2291730.05,2210394.15,3.55,44-FZ
топливо,8420900.84,8269148.62,1.8,223-FZ
топливо,2360592.64,2286376.7,3.14,223-FZ
топливо,19128494.77,18805464.54,1.69,223-FZ
топливо,14111135.08,13918671.62,1.36,223-FZ
топливо,16810410.52,16266256.72,3.24,223-FZ
топливо,627802.82,615528.97,1.96,44-FZ
топливо,10174373.69,9793174.99,3.75,223-FZ
топливо,11267033.35,11107594.58,1.42,44-FZ
топливо,5269024.8,5151793.18,2.22,223-FZ
топливо,8532725.65,8185346.57,4.07,223-FZ
топливо,18251756.17,17880807.34,2.03,223-FZ
топливо,12743510.55,12229205.5,4.04,223-FZ
топливо,6204787.46,6093091.45,1.8,44-FZ
топливо,10743461.31,10279367.97,4.32,44-FZ
топливо,18960162.0,18558870.96,2.12,44-FZ
топливо,19008057.34,18577507.15,2.27,44-FZ
топливо,16058136.91,15205776.19,5.31,44-FZ
топливо,15348498.91,14860459.65,3.18,223-FZ
топливо,13115885.08,12893802.3,1.69,44-FZ
топливо,19705085.07,19109472.83,3.02,44-FZ
топливо,17201470.57,16771313.12,2.5,223-FZ
топливо,6663467.15,6310595.83,5.3,223-FZ
топливо,11081375.84,10726532.48,3.2,44-FZ
топливо,15114680.15,14590930.13,3.47,44-FZ
топливо,10054911.44,9721007.18,3.32,44-FZ
топливо,6064255.39,5918575.7,2.4,223-FZ
топливо,12649532.29,12264875.78,3.04,44-FZ
топливо,16269267.05,15811789.33,2.81,44-FZ
топливо,13122755.38,12664863.85,3.49,223-FZ
топливо,17246574.71,16627334.5,3.59,223-FZ
топливо,1524110.34,1472154.69,3.41,44-FZ
топливо,452075.86,449815.48,0.5,223-FZ
топливо,1956355.65,1911244.42,2.31,44-FZ
топливо,15706196.57,15446587.05,1.65,223-FZ
топливо,10271494.84,9950337.47,3.13,223-FZ
топливо,2038600.41,1952269.48,4.23,44-FZ
топливо,7562785.46,7418859.27,1.9,223-FZ
топливо,11241875.36,10951811.19,2.58,223-FZ
топливо,5724238.56,5591751.87,2.31,223-FZ
топливо,393390.02,388636.62,1.21,223-FZ
топливо,14564771.2,13974607.98,4.05,223-FZ
топливо,9072793.54,8802304.62,2.98,44-FZ
топливо,7977104.93,7640828.36,4.22,44-FZ
топливо,12874230.37,12265551.07,4.73,44-FZ
топливо,2918236.63,2848221.64,2.4,223-FZ
топливо,4193252.28,4051060.41,3.39,44-FZ
топливо,11888520.18,11505292.4,3.22,223-FZ
топливо,10491943.1,10196865.98,2.81,223-FZ
топливо,1225712.52,1201920.14,1.94,44-FZ
топливо,16694752.27,16312824.48,2.29,223-FZ
топливо,6462787.49,6325353.53,2.13,44-FZ
топливо,5399490.67,5227521.56,3.18,44-FZ
топливо,15113006.71,14545216.27,3.76,44-FZ
топливо,19191531.91,19021034.12,0.89,223-FZ
топливо,6470667.26,6251596.85,3.39,44-FZ
топливо,18428546.31,18181488.08,1.34,44-FZ
топливо,14000148.5,13873817.82,0.9,223-FZ
топливо,10422783.42,9891792.49,5.09,44-FZ
топливо,3365629.62,3348801.48,0.5,44-FZ
топливо,17715781.52,16859370.66,4.83,44-FZ
топливо,3455905.63,3340810.57,3.33,223-FZ
топливо,8018142.88,7916201.99,1.27,223-FZ
топливо,2395786.4,2275209.84,5.03,223-FZ
топливо,10473478.05,10243875.89,2.19,223-FZ
топливо,11298017.14,10992146.29,2.71,223-FZ
топливо,16066133.88,15368179.73,4.34,44-FZ
топливо,10411626.69,10179418.67,2.23,223-FZ
топливо,18545237.9,17898253.27,3.49,223-FZ
топливо,3326552.31,3209900.78,3.51,44-FZ
топливо,8355243.71,8250687.37,1.25,223-FZ
топливо,9436344.06,9038902.59,4.21,44-FZ
топливо,4025389.39,3864732.41,3.99,44-FZ
топливо,10777743.31,10462705.57,2.92,44-FZ
топливо,11909366.5,11601237.56,2.59,223-FZ
топливо,7041533.22,6853801.67,2.67,44-FZ
топливо,18561196.0,18044449.2,2.78,44-FZ
топливо,5719542.15,5487712.51,4.05,223-FZ
топливо,7377132.32,7228023.8,2.02,223-FZ
топливо,18689443.0,18548828.15,0.75,223-FZ
топливо,1595648.71,1548948.98,2.93,44-FZ
топливо,2104376.84,2014680.86,4.26,44-FZ
топливо,2577746.55,2443040.04,5.23,44-FZ
топливо,6636695.79,6433737.87,3.06,223-FZ
топливо,19334844.83,19189015.81,0.75,223-FZ
топливо,4225668.88,4064389.59,3.82,223-FZ
топливо,1872198.46,1796854.19,4.02,44-FZ
топливо,2909499.97,2794397.72,3.96,44-FZ
топливо,17924269.17,17349713.97,3.21,44-FZ
топливо,2782649.8,2650726.6,4.74,44-FZ
топливо,6575432.81,6482029.4,1.42,223-FZ
топливо,4853419.2,4790407.94,1.3,44-FZ
топливо,7132083.06,6825358.97,4.3,223-FZ
топливо,10637175.87,10228814.6,3.84,223-FZ
топливо,18912524.16,18696547.26,1.14,44-FZ
топливо,14241386.17,13812924.28,3.01,223-FZ
топливо,13917240.1,13774331.9,1.03,223-FZ
топливо,13723083.32,13569272.63,1.12,223-FZ
топливо,3601347.55,3519694.3,2.27,223-FZ
топливо,17114677.65,16708349.07,2.37,223-FZ
топливо,4314910.22,4249290.69,1.52,223-FZ
топливо,7680025.44,7262859.02,5.43,44-FZ
топливо,3956929.9,3680178.04,6.99,44-FZ
топливо,10543751.77,10205826.67,3.2,223-FZ
топливо,18225263.08,17633187.84,3.25,44-FZ
топливо,10080727.46,9765056.23,3.13,223-FZ
топливо,12851397.5,12554151.76,2.31,223-FZ
топливо,926151.88,903545.36,2.44,223-FZ
топливо,19424256.85,19026295.43,2.05,44-FZ
топливо,17270547.17,15866027.9,8.13,44-FZ
топливо,9831494.68,9763836.32,0.69,223-FZ
топливо,15011223.17,14801707.09,1.4,223-FZ
топливо,811962.19,795798.01,1.99,44-FZ
топливо,12277763.82,11955073.82,2.63,44-FZ
топливо,17424718.77,17291612.1,0.76,44-FZ
топливо,1702351.18,1625603.18,4.51,44-FZ
топливо,12767689.21,12543984.81,1.75,223-FZ
топливо,6319019.22,6002356.2,5.01,44-FZ
топливо,13119349.2,12831347.45,2.2,44-FZ
топливо,6686666.51,6554202.57,1.98,44-FZ
топливо,18119208.74,18028612.7,0.5,44-FZ
топливо,10350991.97,10009467.19,3.3,223-FZ
топливо,1345850.27,1301996.45,3.26,44-FZ
топливо,14592693.48,13907348.93,4.7,44-FZ
топливо,12190154.05,11842687.31,2.85,223-FZ
топливо,3500715.86,3404558.66,2.75,223-FZ
топливо,6257732.23,6226443.57,0.5,44-FZ
обучение,597395.71,594408.73,0.5,223-FZ
обучение,2835284.55,2495013.42,12.0,44-FZ
обучение,449928.15,409733.61,8.93,223-FZ
обучение,936437.86,857438.1,8.44,44-FZ
обучение,3835945.62,3419976.25,10.84,44-FZ
обучение,2307142.0,2200534.01,4.62,223-FZ
обучение,1545833.78,1469003.06,4.97,44-FZ
обучение,3739568.08,3720870.24,0.5,44-FZ
обучение,1559330.44,1449962.49,7.01,44-FZ
обучение,710726.11,646902.28,8.98,223-FZ
обучение,2075774.04,1900864.2,8.43,223-FZ
обучение,893789.32,835082.16,6.57,44-FZ
обучение,1304176.91,1231555.61,5.57,223-FZ
обучение,2897693.86,2678309.19,7.57,223-FZ
обучение,3864129.02,3844808.37,0.5,223-FZ
обучение,193288.16,176582.06,8.64,44-FZ
обучение,786964.09,783029.27,0.5,223-FZ
обучение,1741138.44,1700506.71,2.33,223-FZ
обучение,1045160.32,985470.5,5.71,223-FZ
обучение,462879.93,448705.43,3.06,223-FZ
обучение,1298487.11,1184713.99,8.76,44-FZ
обучение,2589978.8,2324380.19,10.25,44-FZ
обучение,2381296.99,2246112.97,5.68,44-FZ
обучение,3294940.99,3043480.66,7.63,223-FZ
обучение,1618636.51,1396361.07,13.73,44-FZ
обучение,802164.99,698841.88,12.88,44-FZ
обучение,1680215.27,1578774.59,6.04,223-FZ
обучение,1538315.39,1450455.0,5.71,223-FZ
обучение,2738422.75,2545408.92,7.05,223-FZ
обучение,2971938.01,2875735.25,3.24,223-FZ
обучение,3657464.74,3495779.3,4.42,223-FZ
обучение,3008700.19,2785085.24,7.43,223-FZ
обучение,3395993.65,3256227.75,4.12,223-FZ
обучение,3818233.23,2953978.58,22.63,44-FZ
обучение,2110720.07,1860189.27,11.87,44-FZ
обучение,2969449.49,2954602.24,0.5,223-FZ
обучение,2565899.71,2072849.3,19.22,44-FZ
обучение,4757954.47,4514833.17,5.11,44-FZ
обучение,658155.23,633989.03,3.67,44-FZ
обучение,1553274.96,1227235.9,20.99,44-FZ
обучение,4009433.22,3724984.97,7.09,44-FZ
обучение,3296456.92,2941392.29,10.77,44-FZ
обучение,4415944.15,4002972.41,9.35,44-FZ
обучение,4290233.36,3777915.83,11.94,44-FZ
обучение,459932.8,426928.16,7.18,223-FZ
обучение,34674.46,29550.29,14.78,223-FZ
обучение,1730112.2,1686699.69,2.51,44-FZ
обучение,4565036.9,4045082.8,11.39,44-FZ
обучение,4158421.49,3934414.24,5.39,223-FZ
обучение,1943993.83,1908343.63,1.83,44-FZ
обучение,3817591.04,3396541.36,11.03,223-FZ
обучение,4100757.47,3629752.6,11.49,223-FZ
обучение,2988724.98,2873856.51,3.84,223-FZ
обучение,1116253.28,1015586.08,9.02,44-FZ
обучение,3841541.19,3576520.86,6.9,44-FZ
обучение,3056726.95,2648998.69,13.34,44-FZ
обучение,4573784.14,4306856.27,5.84,223-FZ
обучение,230797.12,212702.16,7.84,44-FZ
обучение,2182649.13,2089259.81,4.28,223-FZ
обучение,762230.37,676000.95,11.31,223-FZ
обучение,1940209.42,1796565.39,7.4,223-FZ
обучение,905794.6,849997.8,6.16,223-FZ
обучение,3414875.48,3108348.83,8.98,223-FZ
обучение,1737971.47,1648060.8,5.17,44-FZ
обучение,3282784.33,3200162.96,2.52,44-FZ
обучение,1601938.63,1359696.05,15.12,44-FZ
обучение,3434630.26,3019573.62,12.08,223-FZ
обучение,2118060.77,1961941.17,7.37,223-FZ
обучение,1521743.02,1375429.28,9.61,44-FZ
обучение,2515287.31,2214562.81,11.96,223-FZ
обучение,3562997.15,3127800.08,12.21,223-FZ
обучение,3929618.67,3909970.58,0.5,44-FZ
обучение,2663241.03,2580712.71,3.1,223-FZ
обучение,44714.08,36660.54,18.01,44-FZ
обучение,996089.12,904736.09,9.17,223-FZ
обучение,2180091.33,2141081.0,1.79,223-FZ
обучение,1415752.64,1275140.8,9.93,223-FZ
обучение,259866.82,234380.21,9.81,223-FZ
обучение,1269110.75,1199716.01,5.47,223-FZ
обучение,2718315.0,2349347.39,13.57,44-FZ
обучение,1473266.03,1395452.94,5.28,44-FZ
обучение,3183553.67,2900344.27,8.9,223-FZ
обучение,1792649.97,1470408.56,17.98,44-FZ
обучение,884415.9,779455.08,11.87,44-FZ
обучение,639012.59,552206.12,13.58,44-FZ
обучение,1733477.54,1556318.49,10.22,223-FZ
обучение,3448069.89,3198347.2,7.24,223-FZ
обучение,212798.49,183993.3,13.54,223-FZ
обучение,1870248.69,1630799.16,12.8,223-FZ
обучение,1915745.85,1514707.85,20.93,44-FZ
обучение,1695485.98,1572883.09,7.23,44-FZ
обучение,121693.54,115910.12,4.75,223-FZ
обучение,3610753.85,3360361.15,6.93,223-FZ
обучение,4826148.65,4556902.18,5.58,223-FZ
обучение,2858766.66,2375340.21,16.91,44-FZ
обучение,3474343.12,3134577.09,9.78,44-FZ
обучение,1877439.57,1846161.22,1.67,44-FZ
обучение,1381185.9,1270658.39,8.0,223-FZ
обучение,1391500.52,1297258.52,6.77,44-FZ
обучение,3394259.16,3258432.74,4.0,44-FZ
обучение,35204.74,31560.8,10.35,223-FZ
обучение,1381095.61,1126791.9,18.41,44-FZ
обучение,2999406.46,2698625.08,10.03,223-FZ
обучение,1131875.61,1026160.08,9.34,44-FZ
обучение,1113077.99,1083260.83,2.68,223-FZ
обучение,2943691.68,2844744.34,3.36,223-FZ
обучение,2711875.04,2641852.18,2.58,223-FZ
обучение,1709573.93,1578234.47,7.68,223-FZ
обучение,4114917.23,3663267.49,10.98,223-FZ
обучение,1061080.6,927352.65,12.6,223-FZ
обучение,3368199.9,3032922.35,9.95,44-FZ
обучение,3160606.48,2804097.1,11.28,44-FZ
обучение,424629.07,395133.15,6.95,223-FZ
обучение,1466196.98,1426582.2,2.7,223-FZ
обучение,2262980.93,2149720.74,5.0,223-FZ
обучение,3125083.03,2794059.48,10.59,44-FZ
обучение,2082811.04,1925613.66,7.55,223-FZ
обучение,2786633.04,2753579.86,1.19,223-FZ
обучение,4948504.4,4754490.07,3.92,223-FZ
обучение,3039537.5,2733506.2,10.07,223-FZ
обучение,493929.31,429328.13,13.08,44-FZ
обучение,901325.97,741975.72,17.68,223-FZ
обучение,3836704.45,2922701.75,23.82,44-FZ
обучение,1766602.86,1659767.76,6.05,223-FZ
обучение,2096718.18,1961704.06,6.44,44-FZ
обучение,3155075.54,2990790.04,5.21,223-FZ
обучение,2516500.3,2401940.1,4.55,223-FZ
обучение,2479217.74,2318242.53,6.49,223-FZ
обучение,1438554.29,1311677.08,8.82,223-FZ
обучение,2006271.26,1832405.1,8.67,44-FZ
обучение,2668001.87,2476278.85,7.19,44-FZ
обучение,3419925.37,2912978.41,14.82,44-FZ
обучение,1922933.59,1879391.19,2.26,44-FZ
обучение,952486.04,947723.61,0.5,223-FZ
обучение,3098191.08,2649541.02,14.48,44-FZ
обучение,3001845.17,2542000.12,15.32,44-FZ
обучение,4727990.21,4454022.63,5.79,223-FZ
обучение,3424971.67,3104222.83,9.37,223-FZ
обучение,123370.38,120866.98,2.03,223-FZ
обучение,2764766.22,2672864.74,3.32,223-FZ
обучение,4253041.98,3719877.84,12.54,44-FZ
обучение,884302.86,759847.74,14.07,44-FZ
обучение,1620393.77,1504192.68,7.17,44-FZ
обучение,2892235.22,2307459.57,20.22,44-FZ
обучение,1232784.38,1226620.46,0.5,223-FZ
обучение,4864298.38,4822454.08,0.86,44-FZ
обучение,4020398.0,3404532.63,15.32,44-FZ
обучение,1231868.64,1215032.08,1.37,44-FZ
обучение,44347.74,35108.57,20.83,44-FZ
обучение,4312223.16,3964609.91,8.06,223-FZ
обучение,3917383.23,3133951.26,20.0,44-FZ
обучение,3581816.31,3321429.98,7.27,44-FZ
обучение,2198220.39,1960284.86,10.82,44-FZ
обучение,4143255.62,3898190.61,5.91,223-FZ
обучение,1823232.61,1663627.08,8.75,44-FZ
обучение,2148656.8,2086304.95,2.9,223-FZ
обучение,527078.83,448944.53,14.82,44-FZ
обучение,3612751.13,3500879.78,3.1,44-FZ
обучение,2070336.34,2011071.15,2.86,223-FZ
обучение,1058324.07,915085.02,13.53,223-FZ
обучение,1656828.17,1522910.0,8.08,44-FZ
обучение,3764987.34,3638309.19,3.36,223-FZ
обучение,1718790.08,1618572.09,5.83,223-FZ
обучение,3500812.74,3357633.09,4.09,223-FZ
обучение,2976196.37,2763671.44,7.14,223-FZ
обучение,139443.03,132437.56,5.02,223-FZ
обучение,2822061.77,2643577.85,6.32,223-FZ
обучение,2842523.25,2676777.1,5.83,44-FZ
обучение,2381671.36,2279720.47,4.28,223-FZ
обучение,741165.44,655620.23,11.54,44-FZ
обучение,4297146.65,4001310.3,6.88,223-FZ
обучение,2920319.55,2523375.37,13.59,44-FZ
обучение,2925331.52,2646627.47,9.53,44-FZ
обучение,2390101.93,2089337.94,12.58,223-FZ
обучение,4862292.53,4576101.61,5.89,44-FZ
обучение,2621453.72,2533841.37,3.34,223-FZ
обучение,4328389.35,4117223.56,4.88,223-FZ
обучение,885182.91,821474.31,7.2,223-FZ
обучение,81020.65,71270.94,12.03,223-FZ
обучение,1040082.01,978181.14,5.95,223-FZ
обучение,1398794.59,1237301.56,11.55,44-FZ
обучение,1788942.3,1765462.15,1.31,44-FZ
обучение,2851345.88,2661822.03,6.65,223-FZ
обучение,3709475.53,3360760.99,9.4,44-FZ
обучение,3324577.99,3134508.01,5.72,223-FZ
обучение,2542008.35,2339898.84,7.95,223-FZ
обучение,2770889.56,2732610.1,1.38,223-FZ
обучение,4852481.73,4453660.88,8.22,44-FZ
обучение,2238697.93,2097816.47,6.29,44-FZ
обучение,3451598.2,3125016.69,9.46,44-FZ
обучение,1149416.25,1041785.23,9.36,44-FZ
обучение,2764358.52,2630059.64,4.86,223-FZ
обучение,3718121.14,3389703.85,8.83,44-FZ
обучение,2617562.93,2604475.11,0.5,44-FZ
обучение,1046582.91,938551.28,10.32,44-FZ
обучение,2326713.75,2026025.33,12.92,223-FZ
обучение,1601103.11,1476277.35,7.8,44-FZ
обучение,2215071.37,2048172.41,7.53,44-FZ
обучение,995007.25,948734.35,4.65,223-FZ
обучение,1506805.19,1410982.44,6.36,223-FZ
консалтинг,5838049.78,5297993.28,9.25,44-FZ
консалтинг,7785088.85,7430317.61,4.56,223-FZ
консалтинг,5909928.54,5699667.28,3.56,44-FZ
консалтинг,2554890.39,2479123.22,2.97,44-FZ
консалтинг,6033473.76,5800778.5,3.86,223-FZ
консалтинг,5166292.34,4872792.38,5.68,223-FZ
консалтинг,2678789.05,2595898.77,3.09,223-FZ
консалтинг,6277921.13,5958614.41,5.09,223-FZ
консалтинг,9773428.52,8565540.59,12.36,44-FZ
консалтинг,8939003.65,8535268.04,4.52,223-FZ
консалтинг,4983089.88,4601994.03,7.65,223-FZ
консалтинг,990951.36,893168.25,9.87,223-FZ
консалтинг,3457195.63,3333046.37,3.59,223-FZ
консалтинг,7798978.35,7710270.81,1.14,44-FZ
консалтинг,2171503.66,2074065.93,4.49,44-FZ
консалтинг,1074025.32,1014175.24,5.57,223-FZ
консалтинг,9279137.4,8663732.39,6.63,223-FZ
консалтинг,1606057.87,1451061.48,9.65,223-FZ
консалтинг,7868820.72,7246812.86,7.9,223-FZ
консалтинг,3290528.55,3171850.08,3.61,44-FZ
консалтинг,6552231.77,6108372.3,6.77,223-FZ
консалтинг,2325799.82,2305497.69,0.87,223-FZ
консалтинг,4746217.66,4410444.84,7.07,223-FZ
консалтинг,3097012.26,2932018.47,5.33,44-FZ
консалтинг,8300851.34,7915613.27,4.64,223-FZ
консалтинг,7638817.72,7042755.84,7.8,223-FZ
консалтинг,7634116.3,7595945.72,0.5,44-FZ
консалтинг,6475637.5,5842493.56,9.78,223-FZ
консалтинг,9751108.31,8962748.05,8.08,44-FZ
консалтинг,2125659.97,1972375.7,7.21,44-FZ
консалтинг,2983229.06,2867723.42,3.87,223-FZ
консалтинг,3290567.07,3048328.59,7.36,223-FZ
консалтинг,7984872.44,7600434.23,4.81,44-FZ
консалтинг,1113004.03,1073274.08,3.57,223-FZ
консалтинг,1646158.57,1541101.07,6.38,44-FZ
консалтинг,9522851.39,9475237.13,0.5,223-FZ
консалтинг,7823218.04,7784101.95,0.5,44-FZ
консалтинг,2535968.95,2279287.78,10.12,223-FZ
консалтинг,640202.38,588939.83,8.01,223-FZ
консалтинг,4409337.51,4123358.83,6.49,223-FZ
консалтинг,1154756.37,1054313.96,8.7,223-FZ
консалтинг,9772928.64,8885304.14,9.08,223-FZ
консалтинг,8251891.45,7573115.04,8.23,223-FZ
консалтинг,5640272.03,5403425.92,4.2,44-FZ
консалтинг,2490005.35,2456698.08,1.34,223-FZ
консалтинг,5588910.6,5393067.24,3.5,223-FZ
консалтинг,6911222.78,6313496.62,8.65,223-FZ
консалтинг,9574141.38,8683048.88,9.31,223-FZ
консалтинг,9055779.78,9010500.88,0.5,223-FZ
консалтинг,3246607.96,2896806.33,10.77,44-FZ
консалтинг,4634996.72,4403201.69,5.0,44-FZ
